ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,lab_AggClu,lab_BIRCH,lab_KMean,lab_GMM
5139577,F,N,Y,0,225000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-10924,-97,1,0,0,0,Cleaning staff,1.0,0,1,0,0
5139578,F,N,Y,0,180000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-23421,365243,1,0,0,0,,1.0,1,1,1,1
5139675,F,N,Y,0,99000.0,Commercial associate,Higher education,Single / not married,House / apartment,-10252,-1374,1,1,1,0,Sales staff,1.0,1,1,1,1
5139715,F,N,Y,0,202500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23304,365243,1,0,0,0,,2.0,0,1,1,1
5139721,F,Y,Y,1,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14770,-219,1,1,0,0,,3.0,1,1,1,1
5139728,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-20463,-2319,1,0,0,0,Cleaning staff,2.0,0,1,0,1
5139752,F,N,Y,0,105750.0,Working,Secondary / secondary special,Married,House / apartment,-16539,-250,1,1,0,0,Accountants,2.0,1,1,1,1
5139776,F,N,Y,0,180000.0,Pensioner,Higher education,Widow,House / apartment,-22419,365243,1,0,0,0,,1.0,1,1,1,1
5139804,M,Y,Y,2,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13463,-1193,1,0,0,0,Drivers,4.0,1,1,1,1
5139806,F,N,N,0,90000.0,Working,Higher education,Married,House / apartment,-12406,-1497,1,0,0,0,Managers,2.0,1,1,1,1
5139811,M,N,Y,0,108000.0,Working,Secondary / secondary special,Married,House / apartment,-15997,-7341,1,1,1,0,Laborers,2.0,1,1,1,1
5139856,F,N,Y,0,157500.0,Working,Secondary / secondary special,Separated,House / apartment,-19097,-674,1,0,0,0,Core staff,1.0,0,0,0,0
5139859,M,Y,Y,0,189000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-20011,365243,1,0,0,0,,1.0,1,1,1,1
5139873,F,Y,Y,0,720000.0,Commercial associate,Higher education,Separated,House / apartment,-20791,-4814,1,1,1,0,Managers,1.0,0,0,0,1
5139897,F,Y,N,1,166500.0,State servant,Higher education,Married,House / apartment,-14489,-5819,1,0,0,0,Medicine staff,3.0,1,1,1,1
5139914,F,N,N,2,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12189,-309,1,0,0,0,Sales staff,4.0,1,1,1,1
5139946,F,Y,Y,0,121500.0,State servant,Secondary / secondary special,Married,House / apartment,-19988,-3231,1,1,0,0,,2.0,1,1,1,1
5139952,M,Y,Y,0,135000.0,Working,Higher education,Married,House / apartment,-11746,-401,1,1,1,0,Managers,2.0,0,1,0,1
5139987,F,Y,N,0,135000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-9332,-1497,1,0,0,0,Sales staff,1.0,0,1,0,1
5140012,F,Y,Y,1,180000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-11348,-1436,1,0,0,0,Private service staff,2.0,0,1,0,1
5140027,F,N,Y,0,184500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13337,-2593,1,0,0,0,Laborers,2.0,1,1,1,1
5140050,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20689,365243,1,0,1,0,,2.0,1,1,1,1
5140057,M,Y,Y,0,157500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-10716,-1254,1,0,1,0,Laborers,1.0,0,1,0,1
5140074,F,N,Y,0,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15124,-431,1,0,0,0,Core staff,2.0,0,1,1,1
5140096,F,Y,Y,0,225000.0,Working,Higher education,Married,House / apartment,-16589,-1497,1,0,0,0,Core staff,2.0,1,1,1,1
5140106,M,Y,Y,0,360000.0,Working,Secondary / secondary special,Married,House / apartment,-20186,-827,1,0,0,0,Laborers,2.0,1,1,1,1
5140110,M,N,Y,0,193500.0,Commercial associate,Incomplete higher,Single / not married,House / apartment,-9070,-401,1,0,0,0,Sales staff,1.0,0,0,0,1
5140113,F,N,Y,1,81000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-16591,-8254,1,0,0,0,Core staff,3.0,1,1,1,1
5140116,M,Y,Y,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,-23215,-523,1,0,0,0,High skill tech staff,2.0,0,0,0,1
5140131,M,N,Y,1,225000.0,Working,Secondary / secondary special,Married,House / apartment,-16244,-1254,1,0,0,0,Cleaning staff,3.0,1,1,1,1
5140138,M,Y,N,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-8750,-1589,1,0,0,0,Laborers,3.0,1,1,1,1
5140168,F,Y,Y,1,270000.0,Commercial associate,Higher education,Civil marriage,House / apartment,-11978,-1558,1,1,0,0,Managers,3.0,0,1,0,0
5140176,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21257,365243,1,0,1,0,,2.0,0,1,0,1
5140178,F,N,Y,0,99000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-9759,-2410,1,0,0,0,,1.0,0,1,0,1
5140190,M,N,N,0,157500.0,Working,Secondary / secondary special,Single / not married,Rented apartment,-9991,-766,1,1,0,0,Laborers,1.0,0,1,0,0
5142089,F,Y,Y,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22780,365243,1,0,1,0,,2.0,0,1,0,1
5142090,M,N,N,0,315000.0,Working,Secondary / secondary special,Married,House / apartment,-10860,-1001,1,1,0,0,Security staff,2.0,0,1,0,1
5142112,M,Y,Y,1,225000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-14939,-5384,1,1,0,0,Laborers,2.0,1,1,1,1
5142117,M,N,N,1,225000.0,Working,Higher education,Married,House / apartment,-18093,-2493,1,0,0,0,Managers,3.0,1,1,1,1
5142119,M,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-13525,-986,1,0,0,0,Laborers,2.0,1,1,1,1
5142126,F,N,N,0,283500.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,-17630,-5080,1,0,1,0,Cooking staff,2.0,0,1,0,1
5142130,F,Y,Y,0,360000.0,Pensioner,Secondary / secondary special,Married,Municipal apartment,-23398,365243,1,0,0,0,,2.0,1,1,1,1
5142147,F,N,N,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-14046,-1306,1,1,1,0,Sales staff,2.0,1,1,1,1
5142157,M,N,Y,1,360000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-11524,-2554,1,0,0,0,Sales staff,3.0,1,1,1,1
5142167,M,N,Y,0,315000.0,Working,Secondary / secondary special,Married,House / apartment,-12943,-4029,1,0,0,0,Laborers,2.0,1,1,1,1
5142172,M,Y,Y,0,247500.0,Working,Secondary / secondary special,Married,Co-op apartment,-11085,-2783,1,1,0,0,Sales staff,2.0,0,0,0,1
5142177,F,N,Y,2,67500.0,Working,Secondary / secondary special,Married,House / apartment,-15617,-5096,1,1,1,0,,4.0,0,0,0,0
5142179,M,N,Y,2,337500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-9732,-134,1,0,0,0,Low-skill Laborers,4.0,1,1,1,1
5142183,M,Y,Y,2,450000.0,Commercial associate,Higher education,Married,House / apartment,-17841,-4305,1,1,1,0,Managers,4.0,1,1,1,1
5142186,F,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-18492,-9479,1,1,1,0,High skill tech staff,2.0,1,1,1,1
5142189,M,Y,Y,0,225000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-9383,-407,1,1,1,0,Managers,1.0,0,1,0,1
5142193,F,N,N,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-10957,-1214,1,0,0,0,Cooking staff,2.0,0,1,0,1
5142203,M,Y,Y,0,468000.0,State servant,Secondary / secondary special,Married,House / apartment,-14887,-3117,1,0,0,0,Laborers,2.0,1,1,1,1
5142210,F,Y,Y,0,112500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-19304,-1367,1,0,1,1,Medicine staff,1.0,1,1,1,1
5142219,F,N,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-9811,-864,1,0,0,0,Core staff,3.0,1,1,1,1
5142225,F,N,Y,0,202500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-18752,365243,1,0,1,0,,2.0,1,1,1,1
5142234,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20942,365243,1,0,0,0,,2.0,0,1,0,0
5142239,F,Y,Y,0,270000.0,State servant,Higher education,Married,House / apartment,-16421,-8230,1,0,0,0,Managers,2.0,0,0,0,0
5142244,M,Y,Y,2,180000.0,Working,Higher education,Married,House / apartment,-19580,-1230,1,0,0,0,Laborers,4.0,1,1,1,1
5142246,F,N,Y,0,225000.0,State servant,Secondary / secondary special,Married,House / apartment,-19826,-2340,1,0,0,0,Private service staff,2.0,1,1,1,1
5142254,F,N,N,0,171000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,-19570,-1625,1,0,0,0,Laborers,1.0,0,1,0,1
5142260,F,Y,N,0,180000.0,Working,Higher education,Married,Municipal apartment,-17918,-2005,1,0,0,0,,2.0,1,1,1,1
5142283,M,Y,N,1,360000.0,Working,Secondary / secondary special,Married,House / apartment,-12052,-4624,1,0,0,0,Managers,3.0,0,1,0,0
5142292,M,N,Y,2,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15339,-164,1,1,1,0,Laborers,4.0,1,1,1,1
5142293,M,Y,Y,0,261000.0,Working,Higher education,Single / not married,With parents,-8156,-302,1,0,0,0,Laborers,1.0,0,1,1,1
5142295,M,Y,Y,0,360000.0,Commercial associate,Higher education,Married,House / apartment,-17389,-2113,1,0,0,0,Drivers,2.0,0,1,0,1
5142297,F,N,Y,0,81000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-9866,-2583,1,0,0,0,Medicine staff,1.0,0,1,0,0
5142307,F,N,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18886,-2523,1,1,1,0,Sales staff,2.0,0,1,0,1
5142311,M,N,Y,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,-16778,-332,1,0,0,0,Core staff,4.0,1,1,1,1
5142316,M,Y,Y,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18160,-1032,1,1,1,0,Managers,2.0,0,1,0,1
5142324,M,Y,Y,1,202500.0,Commercial associate,Higher education,Married,House / apartment,-8814,-818,1,0,0,0,Drivers,3.0,1,1,1,1
5142327,F,Y,N,2,180000.0,Working,Higher education,Married,House / apartment,-12709,-3193,1,0,0,0,Managers,4.0,1,1,1,1
5142347,M,Y,Y,1,202500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-11890,-741,1,1,0,0,Sales staff,3.0,1,1,1,1
5142352,M,N,Y,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,-13426,-6753,1,0,0,1,Laborers,3.0,0,1,0,1
5142359,F,N,Y,0,202500.0,Pensioner,Higher education,Married,House / apartment,-23670,365243,1,0,1,0,,2.0,0,0,0,0
5142361,M,Y,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-16204,-925,1,1,1,0,Drivers,3.0,0,0,0,1
5142377,M,Y,Y,0,157500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-16182,-1564,1,1,1,0,Laborers,1.0,0,0,0,1
5142378,F,N,Y,1,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-17315,-2128,1,0,0,0,Sales staff,2.0,0,1,0,1
5142385,M,Y,Y,0,135000.0,Working,Academic degree,Married,House / apartment,-22541,-195,1,0,1,0,,2.0,1,1,1,1
5142392,F,N,Y,0,90000.0,State servant,Secondary / secondary special,Married,House / apartment,-19461,-5124,1,0,0,0,Core staff,2.0,0,1,0,1
5142400,F,Y,Y,0,185400.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-23584,365243,1,0,0,0,,1.0,0,1,0,1
5142413,M,Y,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-22823,-1017,1,0,1,0,,2.0,1,1,1,1
5142425,F,N,Y,0,157500.0,State servant,Higher education,Married,House / apartment,-22179,-7622,1,0,0,0,Managers,2.0,1,1,1,1
5142446,M,Y,Y,0,315000.0,Working,Incomplete higher,Married,House / apartment,-10655,-1444,1,0,0,0,Managers,2.0,1,1,1,1
5142461,F,N,Y,0,157500.0,Working,Secondary / secondary special,Civil marriage,Office apartment,-13404,-3908,1,0,1,0,,2.0,0,1,0,1
5142467,M,N,Y,1,117000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-16809,-5247,1,0,0,0,Laborers,3.0,1,1,1,1
5142473,M,Y,Y,2,112500.0,Working,Secondary / secondary special,Married,House / apartment,-12998,-925,1,0,0,0,Laborers,4.0,1,1,1,1
5142476,F,N,Y,2,76500.0,Working,Higher education,Married,House / apartment,-11191,-741,1,0,0,0,Managers,4.0,0,1,0,1
5142480,M,Y,N,2,166500.0,Commercial associate,Higher education,Married,House / apartment,-12312,-1199,1,0,0,0,Core staff,4.0,0,1,1,1
5142488,F,N,Y,0,135000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-15920,-6861,1,1,1,0,Core staff,2.0,1,1,1,1
5142494,F,Y,Y,1,135000.0,Commercial associate,Higher education,Married,House / apartment,-15481,-2874,1,0,0,0,Private service staff,3.0,1,1,1,1
5142501,M,N,N,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-14865,-925,1,0,0,0,,2.0,0,1,1,1
5142505,M,N,Y,2,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17299,-376,1,0,0,0,Security staff,4.0,1,1,1,1
5142509,F,N,Y,0,76500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23406,365243,1,0,1,0,,2.0,0,1,0,1
5142514,F,N,N,1,45000.0,Working,Secondary / secondary special,Married,House / apartment,-12311,-3969,1,0,0,0,,3.0,1,1,1,1
5142520,F,N,N,0,67500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-14872,-529,1,0,0,0,,1.0,1,1,1,1
5142526,M,Y,N,0,90000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-19377,-103,1,0,0,0,Laborers,1.0,0,1,0,0
5142530,F,N,N,0,157500.0,Working,Secondary / secondary special,Married,Municipal apartment,-18246,-2417,1,0,0,0,Core staff,2.0,1,1,1,1
5142538,F,Y,Y,0,157500.0,Commercial associate,Higher education,Single / not married,House / apartment,-15849,-1138,1,0,0,0,Private service staff,1.0,0,1,0,0
5142550,F,Y,Y,0,216000.0,Working,Higher education,Married,House / apartment,-18529,-1809,1,0,0,0,Secretaries,2.0,1,1,1,1
5142555,F,N,Y,0,114750.0,Working,Secondary / secondary special,Widow,House / apartment,-20325,-4213,1,1,1,0,Security staff,1.0,0,1,0,1
5142559,M,N,Y,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18610,-134,1,0,0,0,Laborers,2.0,1,1,1,1
5142560,M,N,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-18186,-376,1,0,1,0,Laborers,2.0,0,1,0,1
5142565,F,N,Y,0,126000.0,Working,Higher education,Single / not married,House / apartment,-19728,-2905,1,0,0,1,Laborers,1.0,1,1,1,1
5142574,F,N,N,0,135000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-23424,365243,1,0,0,0,,1.0,0,1,1,1
5142590,F,N,Y,0,180000.0,State servant,Higher education,Single / not married,House / apartment,-12410,-3270,1,0,0,0,Core staff,1.0,1,1,1,1
5142593,M,Y,Y,0,418500.0,Working,Higher education,Married,House / apartment,-19038,-73,1,0,1,0,,2.0,0,1,0,1
5142596,F,N,Y,0,315000.0,Commercial associate,Higher education,Married,House / apartment,-17837,-468,1,0,1,0,Secretaries,2.0,0,1,0,1
5142599,F,N,Y,2,76500.0,State servant,Higher education,Married,House / apartment,-14595,-2143,1,0,0,0,,4.0,0,0,0,1
5142605,F,N,N,0,81000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20286,365243,1,0,1,0,,2.0,0,1,0,0
5142612,M,N,N,2,216000.0,Working,Higher education,Married,House / apartment,-12559,-4275,1,1,1,0,Core staff,4.0,1,1,1,1
5142615,F,Y,N,1,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-10492,-1079,1,1,1,0,Core staff,3.0,1,1,1,1
5142619,F,N,N,1,270000.0,Working,Secondary / secondary special,Separated,House / apartment,-14846,-1292,1,1,1,0,High skill tech staff,2.0,1,1,1,1
5142633,M,Y,N,2,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12341,-3483,1,1,0,0,Laborers,4.0,0,1,0,0
5142644,F,N,N,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-10121,-3452,1,0,1,0,,2.0,1,1,1,1
5142649,M,Y,N,0,157500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-17575,-2234,1,0,1,0,Laborers,2.0,0,1,0,1
5142651,M,Y,N,0,225000.0,Commercial associate,Secondary / secondary special,Married,Rented apartment,-10763,-1473,1,1,1,1,,2.0,0,0,0,0
5142660,F,N,N,0,117000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-15424,-6801,1,0,0,0,Managers,2.0,1,1,1,1
5142672,F,N,N,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20473,365243,1,0,0,0,,2.0,1,1,1,1
5142680,F,N,N,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,-13266,-3271,1,1,1,0,Laborers,4.0,0,1,0,1
5142686,F,N,N,0,207000.0,Commercial associate,Higher education,Married,House / apartment,-10673,-469,1,1,1,0,Managers,2.0,1,1,1,1
5142687,M,Y,N,2,135000.0,State servant,Secondary / secondary special,Married,House / apartment,-14038,-6558,1,1,1,0,Core staff,4.0,1,1,1,1
5142693,F,N,N,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22365,365243,1,0,0,0,,2.0,1,1,1,1
5142698,F,Y,N,0,95850.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18931,-6678,1,1,0,0,Laborers,2.0,1,1,1,1
5142712,F,N,N,0,202500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-20669,-13102,1,1,0,0,Medicine staff,1.0,1,1,1,1
5142723,F,N,N,2,135000.0,Working,Higher education,Civil marriage,House / apartment,-13634,-6344,1,1,0,0,Accountants,4.0,1,1,1,1
5142730,M,Y,N,1,144000.0,Working,Secondary / secondary special,Married,House / apartment,-12116,-196,1,1,1,0,Drivers,3.0,1,1,1,1
5142733,M,N,N,1,360000.0,Working,Higher education,Married,House / apartment,-11112,-469,1,1,1,0,Managers,3.0,0,1,1,1
5142743,F,N,N,0,81000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-17876,-377,1,1,1,0,Private service staff,1.0,1,1,1,1
5142754,F,N,N,0,67500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17510,-1108,1,1,0,0,Sales staff,2.0,1,1,1,1
5142758,M,Y,N,1,337500.0,Commercial associate,Higher education,Separated,House / apartment,-15333,-196,1,0,1,0,Managers,2.0,1,1,1,1
5142763,F,N,N,0,117000.0,Commercial associate,Secondary / secondary special,Single / not married,With parents,-10021,-530,1,0,0,0,Sales staff,1.0,0,0,0,0
5142765,F,Y,N,4,202500.0,Working,Incomplete higher,Married,House / apartment,-12448,-4395,1,0,0,0,Core staff,6.0,1,1,1,1
5142771,M,Y,N,2,184500.0,Working,Higher education,Married,House / apartment,-12518,-926,1,1,0,0,Drivers,4.0,0,1,1,1
5142777,M,Y,N,2,157500.0,Working,Secondary / secondary special,Separated,With parents,-13979,-1626,1,0,0,0,Laborers,3.0,1,1,1,1
5142787,F,Y,N,0,72000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23728,365243,1,0,0,0,,2.0,0,1,0,1
5142793,M,N,N,2,90000.0,Working,Secondary / secondary special,Married,With parents,-11100,-1838,1,1,0,0,Low-skill Laborers,4.0,1,1,1,1
5142795,M,Y,N,1,202500.0,Working,Secondary / secondary special,Separated,With parents,-13745,-622,1,1,0,0,Laborers,2.0,0,1,0,1
5142800,F,N,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-18382,-4548,1,1,1,0,Accountants,2.0,1,1,1,1
5142811,M,Y,N,0,202500.0,State servant,Secondary / secondary special,Married,House / apartment,-11648,-4275,1,1,1,0,Core staff,2.0,1,1,1,1
5142821,M,Y,N,1,180000.0,Working,Higher education,Single / not married,House / apartment,-14883,-6221,1,0,1,0,Managers,2.0,1,1,1,1
5142832,F,N,N,0,121500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-12176,-1292,1,1,0,0,Cooking staff,1.0,0,1,0,1
5142836,M,Y,N,0,225000.0,Working,Secondary / secondary special,Single / not married,Rented apartment,-9488,-1810,1,0,0,1,Laborers,1.0,0,0,0,1
5142839,M,N,N,0,180000.0,Commercial associate,Incomplete higher,Married,House / apartment,-11223,-2326,1,0,0,0,,2.0,1,1,1,1
5142849,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-14080,-1869,1,0,1,0,,2.0,0,1,0,1
5142863,F,Y,N,4,202500.0,State servant,Secondary / secondary special,Married,House / apartment,-14555,-1838,1,1,0,0,Core staff,6.0,0,0,0,1
5142868,M,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21113,365243,1,0,0,0,,2.0,0,0,0,1
5142870,F,Y,N,0,58500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20315,365243,1,0,0,0,,2.0,1,1,1,1
5142880,F,Y,N,0,247500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-10129,-1108,1,1,0,0,Medicine staff,1.0,0,1,0,1
5142885,F,N,N,0,81000.0,Working,Secondary / secondary special,Married,House / apartment,-9172,-2175,1,1,0,0,Laborers,2.0,1,1,1,1
5142898,F,N,N,0,112500.0,Commercial associate,Higher education,Single / not married,With parents,-9052,-227,1,0,0,0,Laborers,1.0,0,1,0,0
5142901,F,N,N,0,72000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22527,365243,1,0,0,0,,2.0,0,0,0,1
5142908,F,N,N,1,292500.0,Working,Incomplete higher,Married,House / apartment,-12454,-4030,1,1,1,0,Sales staff,3.0,0,1,0,0
5142928,F,Y,N,0,56250.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21342,365243,1,0,0,0,,2.0,0,1,0,1
5142952,M,N,N,1,202500.0,Working,Secondary / secondary special,Separated,House / apartment,-8274,-742,1,1,1,0,Laborers,2.0,0,0,0,1
5142955,F,N,N,0,85500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21905,365243,1,0,1,0,,2.0,0,1,0,1
5142957,M,Y,N,1,225000.0,Working,Secondary / secondary special,Married,House / apartment,-12239,-2600,1,1,1,0,Managers,3.0,0,0,0,1
5142963,M,N,N,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,-10656,-926,1,1,1,0,Laborers,3.0,0,1,0,1
5142975,F,N,N,0,67500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-8661,-500,1,1,0,0,Sales staff,1.0,1,1,1,1
5142978,M,N,N,0,261000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11108,-2600,1,1,1,0,Sales staff,2.0,0,0,0,0
5142984,F,N,N,1,135000.0,Working,Higher education,Married,House / apartment,-10567,-1504,1,1,0,0,Core staff,3.0,1,1,1,1
5142991,M,Y,N,0,76500.0,Working,Higher education,Married,House / apartment,-9628,-2356,1,0,0,0,High skill tech staff,2.0,1,1,1,1
5142993,F,Y,N,0,180000.0,Commercial associate,Higher education,Single / not married,House / apartment,-10132,-1108,1,1,0,1,Core staff,1.0,0,1,0,1
5142997,M,Y,N,1,166500.0,State servant,Secondary / secondary special,Married,With parents,-12372,-5401,1,0,1,0,Core staff,3.0,0,1,0,1
5143003,M,Y,N,1,99000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-18692,365243,1,0,1,0,,3.0,1,1,1,1
5143015,M,N,N,0,180000.0,Commercial associate,Secondary / secondary special,Civil marriage,Rented apartment,-14542,-3179,1,0,0,0,Laborers,2.0,0,1,0,1
5143018,M,N,N,0,270000.0,Working,Secondary / secondary special,Married,With parents,-11768,-622,1,1,1,0,Laborers,2.0,1,1,1,1
5143033,M,N,N,0,225000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-19000,-1170,1,1,1,0,Drivers,1.0,1,1,1,1
5143034,M,N,N,1,270000.0,Working,Higher education,Married,House / apartment,-10108,-1473,1,1,0,0,High skill tech staff,3.0,0,1,0,0
5143040,F,N,N,0,135000.0,State servant,Higher education,Single / not married,House / apartment,-10370,-1384,1,1,0,0,Accountants,1.0,1,1,1,1
5143045,M,Y,N,2,360000.0,Working,Secondary / secondary special,Married,House / apartment,-16030,-2540,1,1,0,0,Drivers,4.0,1,1,1,1
5143051,M,N,N,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14070,-1565,1,1,1,0,Laborers,2.0,1,1,1,1
5143064,F,Y,N,1,157500.0,Working,Higher education,Married,House / apartment,-9697,-257,1,0,0,0,Sales staff,3.0,1,1,1,1
5143076,M,N,N,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-14546,-349,1,1,1,0,Drivers,2.0,0,1,0,1
5143079,F,Y,N,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13926,-500,1,0,0,0,Sales staff,2.0,0,0,0,1
5143092,M,Y,N,0,180000.0,Working,Higher education,Married,With parents,-12956,-5553,1,0,0,0,,2.0,0,1,0,1
5143101,F,N,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-9865,-196,1,1,0,0,Laborers,2.0,0,1,0,0
5143103,M,N,N,1,135000.0,Pensioner,Lower secondary,Married,House / apartment,-19128,365243,1,0,1,0,,3.0,0,1,0,1
5143105,M,Y,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-8899,-2326,1,1,1,0,Waiters/barmen staff,2.0,1,1,1,1
5143113,F,N,N,0,202500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20565,365243,1,0,1,0,,2.0,0,1,0,1
5143118,F,N,N,2,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15162,-1810,1,1,0,0,,4.0,0,1,1,1
5143123,F,Y,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-14000,-2387,1,0,0,0,Sales staff,2.0,1,1,1,1
5143129,M,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-9770,-104,1,1,0,0,Laborers,2.0,1,1,1,1
5143132,F,N,N,0,135000.0,Working,Higher education,Single / not married,House / apartment,-13785,-318,1,1,0,0,Cooking staff,1.0,1,1,1,1
5143136,F,N,N,0,180000.0,Working,Secondary / secondary special,Single / not married,With parents,-10274,-1170,1,0,0,0,Sales staff,1.0,0,1,1,1
5143137,M,N,N,0,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20154,-5706,1,1,0,0,Drivers,2.0,1,1,1,1
5143144,M,Y,N,0,360000.0,Commercial associate,Incomplete higher,Single / not married,House / apartment,-9434,-1261,1,1,0,0,,1.0,0,1,0,1
5143152,F,N,N,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-10437,-1596,1,0,0,0,Laborers,2.0,0,1,0,1
